,Sale ID,Index,ITEM_CODE,EMP_ID,Attribute,Year,Value,Period,Category
3450,3451,22,PROD_001,EMP234,W48,2019,33,W48 2019,Product
3451,3452,24,PROD_007,EMP267,W48,2019,33,W48 2019,Product
3452,3453,26,PROD_005,EMP244,W48,2019,28,W48 2019,Product
3453,3454,28,PROD_002,EMP234,W48,2019,22,W48 2019,Product
3454,3455,30,PROD_008,EMP267,W48,2019,37,W48 2019,Product
3455,3456,32,PROD_006,EMP244,W48,2019,27,W48 2019,Product
3456,3457,34,PROD_003,EMP234,W48,2019,27,W48 2019,Product
3457,3458,36,PROD_007,EMP244,W48,2019,30,W48 2019,Product
3458,3459,38,PROD_004,EMP234,W48,2019,23,W48 2019,Product
3459,3460,40,PROD_001,EMP256,W48,2019,27,W48 2019,Product
3460,3461,42,PROD_008,EMP244,W48,2019,29,W48 2019,Product
3461,3462,44,PROD_005,EMP234,W48,2019,23,W48 2019,Product
3462,3463,46,PROD_002,EMP256,W48,2019,23,W48 2019,Product
3463,3464,48,PROD_006,EMP234,W48,2019,11,W48 2019,Product
3464,3465,50,PROD_003,EMP256,W48,2019,19,W48 2019,Product
3465,3466,52,PROD_007,EMP234,W48,2019,18,W48 2019,Product
3466,3467,54,PROD_004,EMP256,W48,2019,20,W48 2019,Product
3467,3468,56,PROD_001,EMP290,W48,2019,14,W48 2019,Product
3468,3469,58,PROD_008,EMP234,W48,2019,12,W48 2019,Product
3469,3470,60,PROD_005,EMP256,W48,2019,17,W48 2019,Product
3470,3471,62,PROD_002,EMP290,W48,2019,11,W48 2019,Product
3471,3472,64,PROD_006,EMP256,W48,2019,14,W48 2019,Product
3472,3473,66,PROD_003,EMP290,W48,2019,12,W48 2019,Product
3473,3474,68,PROD_007,EMP256,W48,2019,15,W48 2019,Product
3474,3475,70,PROD_004,EMP290,W48,2019,17,W48 2019,Product
3475,3476,72,PROD_008,EMP256,W48,2019,8,W48 2019,Product
3476,3477,74,PROD_005,EMP290,W48,2019,8,W48 2019,Product
3477,3478,76,PROD_006,EMP290,W48,2019,10,W48 2019,Product
3478,3479,78,PROD_007,EMP290,W48,2019,5,W48 2019,Product
3479,3480,80,PROD_008,EMP290,W48,2019,9,W48 2019,Product
3480,3481,81,ESP_001,EMP234,W48,2019,0,W48 2019,Warranty
3481,3482,83,ESP_001,EMP244,W48,2019,11,W48 2019,Warranty
3482,3483,85,ESP_001,EMP256,W48,2019,1,W48 2019,Warranty
3483,3484,87,ESP_001,EMP267,W48,2019,3,W48 2019,Warranty
3484,3485,89,ESP_001,EMP290,W48,2019,2,W48 2019,Warranty
3485,3486,91,ESP_002,EMP234,W48,2019,0,W48 2019,Warranty
3486,3487,93,ESP_002,EMP244,W48,2019,7,W48 2019,Warranty
3487,3488,95,ESP_002,EMP256,W48,2019,1,W48 2019,Warranty
3488,3489,97,ESP_002,EMP267,W48,2019,4,W48 2019,Warranty
3489,3490,99,ESP_002,EMP290,W48,2019,1,W48 2019,Warranty
3490,3491,101,ESP_003,EMP234,W48,2019,0,W48 2019,Warranty
3491,3492,103,ESP_003,EMP244,W48,2019,4,W48 2019,Warranty
3492,3493,105,ESP_003,EMP256,W48,2019,1,W48 2019,Warranty
3493,3494,107,ESP_003,EMP267,W48,2019,6,W48 2019,Warranty
3494,3495,109,ESP_003,EMP290,W48,2019,2,W48 2019,Warranty
3495,3496,111,ESP_004,EMP234,W48,2019,0,W48 2019,Warranty
3496,3497,113,ESP_004,EMP244,W48,2019,6,W48 2019,Warranty
3497,3498,115,ESP_004,EMP256,W48,2019,2,W48 2019,Warranty
3498,3499,117,ESP_004,EMP267,W48,2019,6,W48 2019,Warranty
3499,3500,119,ESP_004,EMP290,W48,2019,4,W48 2019,Warranty
3500,3501,121,ESP_005,EMP234,W48,2019,0,W48 2019,Warranty
3501,3502,123,ESP_005,EMP244,W48,2019,7,W48 2019,Warranty
3502,3503,125,ESP_005,EMP256,W48,2019,2,W48 2019,Warranty
3503,3504,127,ESP_005,EMP267,W48,2019,5,W48 2019,Warranty
3504,3505,129,ESP_005,EMP290,W48,2019,1,W48 2019,Warranty
3505,3506,131,ESP_006,EMP234,W48,2019,2,W48 2019,Warranty
3506,3507,133,ESP_006,EMP244,W48,2019,10,W48 2019,Warranty
3507,3508,135,ESP_006,EMP256,W48,2019,3,W48 2019,Warranty
3508,3509,137,ESP_006,EMP267,W48,2019,11,W48 2019,Warranty
3509,3510,139,ESP_006,EMP290,W48,2019,3,W48 2019,Warranty
3510,3511,141,ESP_007,EMP234,W48,2019,0,W48 2019,Warranty
3511,3512,143,ESP_007,EMP244,W48,2019,5,W48 2019,Warranty
3512,3513,145,ESP_007,EMP256,W48,2019,1,W48 2019,Warranty
3513,3514,147,ESP_007,EMP267,W48,2019,5,W48 2019,Warranty
3514,3515,149,ESP_007,EMP290,W48,2019,1,W48 2019,Warranty
3515,3516,151,ESP_008,EMP234,W48,2019,0,W48 2019,Warranty
3516,3517,153,ESP_008,EMP244,W48,2019,5,W48 2019,Warranty
3517,3518,155,ESP_008,EMP256,W48,2019,0,W48 2019,Warranty
3518,3519,157,ESP_008,EMP267,W48,2019,6,W48 2019,Warranty
3519,3520,159,ESP_008,EMP290,W48,2019,1,W48 2019,Warranty
3520,3521,2,PROD_001,EMP244,W49,2019,28,W49 2019,Product
3521,3522,4,PROD_002,EMP244,W49,2019,24,W49 2019,Product
3522,3523,6,PROD_003,EMP267,W49,2019,38,W49 2019,Product
3523,3524,8,PROD_001,EMP267,W49,2019,36,W49 2019,Product
3524,3525,10,PROD_004,EMP267,W49,2019,22,W49 2019,Product
3525,3526,12,PROD_002,EMP267,W49,2019,32,W49 2019,Product
3526,3527,14,PROD_005,EMP267,W49,2019,38,W49 2019,Product
3527,3528,16,PROD_003,EMP244,W49,2019,34,W49 2019,Product
3528,3529,18,PROD_006,EMP267,W49,2019,25,W49 2019,Product
3529,3530,20,PROD_004,EMP244,W49,2019,30,W49 2019,Product
3530,3531,22,PROD_001,EMP234,W49,2019,27,W49 2019,Product
3531,3532,24,PROD_007,EMP267,W49,2019,29,W49 2019,Product
3532,3533,26,PROD_005,EMP244,W49,2019,29,W49 2019,Product
3533,3534,28,PROD_002,EMP234,W49,2019,35,W49 2019,Product
3534,3535,30,PROD_008,EMP267,W49,2019,22,W49 2019,Product
3535,3536,32,PROD_006,EMP244,W49,2019,40,W49 2019,Product
3536,3537,34,PROD_003,EMP234,W49,2019,24,W49 2019,Product
3537,3538,36,PROD_007,EMP244,W49,2019,25,W49 2019,Product
3538,3539,38,PROD_004,EMP234,W49,2019,33,W49 2019,Product
3539,3540,40,PROD_001,EMP256,W49,2019,37,W49 2019,Product
3540,3541,42,PROD_008,EMP244,W49,2019,31,W49 2019,Product
3541,3542,44,PROD_005,EMP234,W49,2019,22,W49 2019,Product
3542,3543,46,PROD_002,EMP256,W49,2019,22,W49 2019,Product
3543,3544,48,PROD_006,EMP234,W49,2019,13,W49 2019,Product
3544,3545,50,PROD_003,EMP256,W49,2019,16,W49 2019,Product
3545,3546,52,PROD_007,EMP234,W49,2019,22,W49 2019,Product
3546,3547,54,PROD_004,EMP256,W49,2019,20,W49 2019,Product
3547,3548,56,PROD_001,EMP290,W49,2019,14,W49 2019,Product
3548,3549,58,PROD_008,EMP234,W49,2019,21,W49 2019,Product
3549,3550,60,PROD_005,EMP256,W49,2019,12,W49 2019,Product
3550,3551,62,PROD_002,EMP290,W49,2019,16,W49 2019,Product
3551,3552,64,PROD_006,EMP256,W49,2019,16,W49 2019,Product
3552,3553,66,PROD_003,EMP290,W49,2019,10,W49 2019,Product
3553,3554,68,PROD_007,EMP256,W49,2019,16,W49 2019,Product
3554,3555,70,PROD_004,EMP290,W49,2019,10,W49 2019,Product
3555,3556,72,PROD_008,EMP256,W49,2019,10,W49 2019,Product
3556,3557,74,PROD_005,EMP290,W49,2019,8,W49 2019,Product
3557,3558,76,PROD_006,EMP290,W49,2019,5,W49 2019,Product
3558,3559,78,PROD_007,EMP290,W49,2019,13,W49 2019,Product
3559,3560,80,PROD_008,EMP290,W49,2019,7,W49 2019,Product
3560,3561,81,ESP_001,EMP234,W49,2019,0,W49 2019,Warranty
3561,3562,83,ESP_001,EMP244,W49,2019,7,W49 2019,Warranty
3562,3563,85,ESP_001,EMP256,W49,2019,2,W49 2019,Warranty
3563,3564,87,ESP_001,EMP267,W49,2019,6,W49 2019,Warranty
3564,3565,89,ESP_001,EMP290,W49,2019,1,W49 2019,Warranty
3565,3566,91,ESP_002,EMP234,W49,2019,0,W49 2019,Warranty
3566,3567,93,ESP_002,EMP244,W49,2019,4,W49 2019,Warranty
3567,3568,95,ESP_002,EMP256,W49,2019,1,W49 2019,Warranty
3568,3569,97,ESP_002,EMP267,W49,2019,3,W49 2019,Warranty
3569,3570,99,ESP_002,EMP290,W49,2019,1,W49 2019,Warranty
3570,3571,101,ESP_003,EMP234,W49,2019,0,W49 2019,Warranty
3571,3572,103,ESP_003,EMP244,W49,2019,6,W49 2019,Warranty
3572,3573,105,ESP_003,EMP256,W49,2019,1,W49 2019,Warranty
3573,3574,107,ESP_003,EMP267,W49,2019,6,W49 2019,Warranty
3574,3575,109,ESP_003,EMP290,W49,2019,1,W49 2019,Warranty
3575,3576,111,ESP_004,EMP234,W49,2019,0,W49 2019,Warranty
3576,3577,113,ESP_004,EMP244,W49,2019,6,W49 2019,Warranty
3577,3578,115,ESP_004,EMP256,W49,2019,2,W49 2019,Warranty
3578,3579,117,ESP_004,EMP267,W49,2019,3,W49 2019,Warranty
3579,3580,119,ESP_004,EMP290,W49,2019,2,W49 2019,Warranty
3580,3581,121,ESP_005,EMP234,W49,2019,0,W49 2019,Warranty
3581,3582,123,ESP_005,EMP244,W49,2019,7,W49 2019,Warranty
3582,3583,125,ESP_005,EMP256,W49,2019,1,W49 2019,Warranty
3583,3584,127,ESP_005,EMP267,W49,2019,6,W49 2019,Warranty
3584,3585,129,ESP_005,EMP290,W49,2019,1,W49 2019,Warranty
3585,3586,131,ESP_006,EMP234,W49,2019,2,W49 2019,Warranty
3586,3587,133,ESP_006,EMP244,W49,2019,14,W49 2019,Warranty
3587,3588,135,ESP_006,EMP256,W49,2019,3,W49 2019,Warranty
3588,3589,137,ESP_006,EMP267,W49,2019,8,W49 2019,Warranty
3589,3590,139,ESP_006,EMP290,W49,2019,1,W49 2019,Warranty
3590,3591,141,ESP_007,EMP234,W49,2019,0,W49 2019,Warranty
3591,3592,143,ESP_007,EMP244,W49,2019,4,W49 2019,Warranty
3592,3593,145,ESP_007,EMP256,W49,2019,2,W49 2019,Warranty
3593,3594,147,ESP_007,EMP267,W49,2019,3,W49 2019,Warranty
3594,3595,149,ESP_007,EMP290,W49,2019,2,W49 2019,Warranty
3595,3596,151,ESP_008,EMP234,W49,2019,0,W49 2019,Warranty
3596,3597,153,ESP_008,EMP244,W49,2019,6,W49 2019,Warranty
3597,3598,155,ESP_008,EMP256,W49,2019,1,W49 2019,Warranty
3598,3599,157,ESP_008,EMP267,W49,2019,3,W49 2019,Warranty
3599,3600,159,ESP_008,EMP290,W49,2019,1,W49 2019,Warranty
3600,3601,2,PROD_001,EMP244,W05,2019,37,W05 2019,Product
3601,3602,4,PROD_002,EMP244,W05,2019,38,W05 2019,Product
3602,3603,6,PROD_003,EMP267,W05,2019,33,W05 2019,Product
3603,3604,8,PROD_001,EMP267,W05,2019,40,W05 2019,Product
3604,3605,10,PROD_004,EMP267,W05,2019,35,W05 2019,Product
3605,3606,12,PROD_002,EMP267,W05,2019,39,W05 2019,Product
3606,3607,14,PROD_005,EMP267,W05,2019,29,W05 2019,Product
3607,3608,16,PROD_003,EMP244,W05,2019,40,W05 2019,Product
3608,3609,18,PROD_006,EMP267,W05,2019,36,W05 2019,Product
3609,3610,20,PROD_004,EMP244,W05,2019,35,W05 2019,Product
3610,3611,22,PROD_001,EMP234,W05,2019,28,W05 2019,Product
3611,3612,24,PROD_007,EMP267,W05,2019,28,W05 2019,Product
3612,3613,26,PROD_005,EMP244,W05,2019,33,W05 2019,Product
3613,3614,28,PROD_002,EMP234,W05,2019,35,W05 2019,Product
3614,3615,30,PROD_008,EMP267,W05,2019,50,W05 2019,Product
3615,3616,32,PROD_006,EMP244,W05,2019,34,W05 2019,Product
3616,3617,34,PROD_003,EMP234,W05,2019,36,W05 2019,Product
3617,3618,36,PROD_007,EMP244,W05,2019,30,W05 2019,Product
3618,3619,38,PROD_004,EMP234,W05,2019,42,W05 2019,Product
3619,3620,40,PROD_001,EMP256,W05,2019,39,W05 2019,Product
3620,3621,42,PROD_008,EMP244,W05,2019,19,W05 2019,Product
3621,3622,44,PROD_005,EMP234,W05,2019,21,W05 2019,Product
3622,3623,46,PROD_002,EMP256,W05,2019,18,W05 2019,Product
3623,3624,48,PROD_006,EMP234,W05,2019,19,W05 2019,Product
3624,3625,50,PROD_003,EMP256,W05,2019,30,W05 2019,Product
3625,3626,52,PROD_007,EMP234,W05,2019,20,W05 2019,Product
3626,3627,54,PROD_004,EMP256,W05,2019,19,W05 2019,Product
3627,3628,56,PROD_001,EMP290,W05,2019,20,W05 2019,Product
3628,3629,58,PROD_008,EMP234,W05,2019,11,W05 2019,Product
3629,3630,60,PROD_005,EMP256,W05,2019,9,W05 2019,Product
3630,3631,62,PROD_002,EMP290,W05,2019,11,W05 2019,Product
3631,3632,64,PROD_006,EMP256,W05,2019,14,W05 2019,Product
3632,3633,66,PROD_003,EMP290,W05,2019,19,W05 2019,Product
3633,3634,68,PROD_007,EMP256,W05,2019,18,W05 2019,Product
3634,3635,70,PROD_004,EMP290,W05,2019,7,W05 2019,Product
3635,3636,72,PROD_008,EMP256,W05,2019,15,W05 2019,Product
3636,3637,74,PROD_005,EMP290,W05,2019,14,W05 2019,Product
3637,3638,76,PROD_006,EMP290,W05,2019,12,W05 2019,Product
3638,3639,78,PROD_007,EMP290,W05,2019,10,W05 2019,Product
3639,3640,80,PROD_008,EMP290,W05,2019,12,W05 2019,Product
3640,3641,81,ESP_001,EMP234,W05,2019,5,W05 2019,Warranty
3641,3642,83,ESP_001,EMP244,W05,2019,9,W05 2019,Warranty
3642,3643,85,ESP_001,EMP256,W05,2019,3,W05 2019,Warranty
3643,3644,87,ESP_001,EMP267,W05,2019,8,W05 2019,Warranty
3644,3645,89,ESP_001,EMP290,W05,2019,0,W05 2019,Warranty
3645,3646,91,ESP_002,EMP234,W05,2019,3,W05 2019,Warranty
3646,3647,93,ESP_002,EMP244,W05,2019,7,W05 2019,Warranty
3647,3648,95,ESP_002,EMP256,W05,2019,1,W05 2019,Warranty
3648,3649,97,ESP_002,EMP267,W05,2019,5,W05 2019,Warranty
3649,3650,99,ESP_002,EMP290,W05,2019,0,W05 2019,Warranty
3650,3651,101,ESP_003,EMP234,W05,2019,5,W05 2019,Warranty
3651,3652,103,ESP_003,EMP244,W05,2019,7,W05 2019,Warranty
3652,3653,105,ESP_003,EMP256,W05,2019,4,W05 2019,Warranty
3653,3654,107,ESP_003,EMP267,W05,2019,7,W05 2019,Warranty
3654,3655,109,ESP_003,EMP290,W05,2019,1,W05 2019,Warranty
3655,3656,111,ESP_004,EMP234,W05,2019,5,W05 2019,Warranty
3656,3657,113,ESP_004,EMP244,W05,2019,7,W05 2019,Warranty
3657,3658,115,ESP_004,EMP256,W05,2019,2,W05 2019,Warranty
3658,3659,117,ESP_004,EMP267,W05,2019,6,W05 2019,Warranty
3659,3660,119,ESP_004,EMP290,W05,2019,1,W05 2019,Warranty
3660,3661,121,ESP_005,EMP234,W05,2019,3,W05 2019,Warranty
3661,3662,123,ESP_005,EMP244,W05,2019,8,W05 2019,Warranty
3662,3663,125,ESP_005,EMP256,W05,2019,1,W05 2019,Warranty
3663,3664,127,ESP_005,EMP267,W05,2019,5,W05 2019,Warranty
3664,3665,129,ESP_005,EMP290,W05,2019,1,W05 2019,Warranty
3665,3666,131,ESP_006,EMP234,W05,2019,5,W05 2019,Warranty
3666,3667,133,ESP_006,EMP244,W05,2019,13,W05 2019,Warranty
3667,3668,135,ESP_006,EMP256,W05,2019,3,W05 2019,Warranty
3668,3669,137,ESP_006,EMP267,W05,2019,12,W05 2019,Warranty
3669,3670,139,ESP_006,EMP290,W05,2019,2,W05 2019,Warranty
3670,3671,141,ESP_007,EMP234,W05,2019,3,W05 2019,Warranty
3671,3672,143,ESP_007,EMP244,W05,2019,6,W05 2019,Warranty
3672,3673,145,ESP_007,EMP256,W05,2019,3,W05 2019,Warranty
3673,3674,147,ESP_007,EMP267,W05,2019,4,W05 2019,Warranty
3674,3675,149,ESP_007,EMP290,W05,2019,1,W05 2019,Warranty
3675,3676,151,ESP_008,EMP234,W05,2019,2,W05 2019,Warranty
3676,3677,153,ESP_008,EMP244,W05,2019,4,W05 2019,Warranty
3677,3678,155,ESP_008,EMP256,W05,2019,2,W05 2019,Warranty
3678,3679,157,ESP_008,EMP267,W05,2019,10,W05 2019,Warranty
3679,3680,159,ESP_008,EMP290,W05,2019,0,W05 2019,Warranty
3680,3681,2,PROD_001,EMP244,W50,2019,28,W50 2019,Product
3681,3682,4,PROD_002,EMP244,W50,2019,27,W50 2019,Product
3682,3683,6,PROD_003,EMP267,W50,2019,30,W50 2019,Product
3683,3684,8,PROD_001,EMP267,W50,2019,23,W50 2019,Product
3684,3685,10,PROD_004,EMP267,W50,2019,33,W50 2019,Product
3685,3686,12,PROD_002,EMP267,W50,2019,33,W50 2019,Product
3686,3687,14,PROD_005,EMP267,W50,2019,31,W50 2019,Product
3687,3688,16,PROD_003,EMP244,W50,2019,31,W50 2019,Product
3688,3689,18,PROD_006,EMP267,W50,2019,40,W50 2019,Product
3689,3690,20,PROD_004,EMP244,W50,2019,34,W50 2019,Product
3690,3691,22,PROD_001,EMP234,W50,2019,29,W50 2019,Product
3691,3692,24,PROD_007,EMP267,W50,2019,27,W50 2019,Product
3692,3693,26,PROD_005,EMP244,W50,2019,29,W50 2019,Product
3693,3694,28,PROD_002,EMP234,W50,2019,16,W50 2019,Product
3694,3695,30,PROD_008,EMP267,W50,2019,31,W50 2019,Product
3695,3696,32,PROD_006,EMP244,W50,2019,35,W50 2019,Product
3696,3697,34,PROD_003,EMP234,W50,2019,30,W50 2019,Product
3697,3698,36,PROD_007,EMP244,W50,2019,30,W50 2019,Product
3698,3699,38,PROD_004,EMP234,W50,2019,28,W50 2019,Product
3699,3700,40,PROD_001,EMP256,W50,2019,31,W50 2019,Product
3700,3701,42,PROD_008,EMP244,W50,2019,34,W50 2019,Product
3701,3702,44,PROD_005,EMP234,W50,2019,19,W50 2019,Product
3702,3703,46,PROD_002,EMP256,W50,2019,23,W50 2019,Product
3703,3704,48,PROD_006,EMP234,W50,2019,18,W50 2019,Product
3704,3705,50,PROD_003,EMP256,W50,2019,21,W50 2019,Product
3705,3706,52,PROD_007,EMP234,W50,2019,26,W50 2019,Product
3706,3707,54,PROD_004,EMP256,W50,2019,10,W50 2019,Product
3707,3708,56,PROD_001,EMP290,W50,2019,22,W50 2019,Product
3708,3709,58,PROD_008,EMP234,W50,2019,25,W50 2019,Product
3709,3710,60,PROD_005,EMP256,W50,2019,24,W50 2019,Product
3710,3711,62,PROD_002,EMP290,W50,2019,18,W50 2019,Product
3711,3712,64,PROD_006,EMP256,W50,2019,19,W50 2019,Product
3712,3713,66,PROD_003,EMP290,W50,2019,18,W50 2019,Product
3713,3714,68,PROD_007,EMP256,W50,2019,17,W50 2019,Product
3714,3715,70,PROD_004,EMP290,W50,2019,10,W50 2019,Product
3715,3716,72,PROD_008,EMP256,W50,2019,23,W50 2019,Product
3716,3717,74,PROD_005,EMP290,W50,2019,11,W50 2019,Product
3717,3718,76,PROD_006,EMP290,W50,2019,9,W50 2019,Product
3718,3719,78,PROD_007,EMP290,W50,2019,3,W50 2019,Product
3719,3720,80,PROD_008,EMP290,W50,2019,10,W50 2019,Product
3720,3721,81,ESP_001,EMP234,W50,2019,0,W50 2019,Warranty
3721,3722,83,ESP_001,EMP244,W50,2019,7,W50 2019,Warranty
3722,3723,85,ESP_001,EMP256,W50,2019,2,W50 2019,Warranty
3723,3724,87,ESP_001,EMP267,W50,2019,4,W50 2019,Warranty
3724,3725,89,ESP_001,EMP290,W50,2019,1,W50 2019,Warranty
3725,3726,91,ESP_002,EMP234,W50,2019,0,W50 2019,Warranty
3726,3727,93,ESP_002,EMP244,W50,2019,4,W50 2019,Warranty
3727,3728,95,ESP_002,EMP256,W50,2019,1,W50 2019,Warranty
3728,3729,97,ESP_002,EMP267,W50,2019,3,W50 2019,Warranty
3729,3730,99,ESP_002,EMP290,W50,2019,1,W50 2019,Warranty
3730,3731,101,ESP_003,EMP234,W50,2019,0,W50 2019,Warranty
3731,3732,103,ESP_003,EMP244,W50,2019,5,W50 2019,Warranty
3732,3733,105,ESP_003,EMP256,W50,2019,1,W50 2019,Warranty
3733,3734,107,ESP_003,EMP267,W50,2019,4,W50 2019,Warranty
3734,3735,109,ESP_003,EMP290,W50,2019,1,W50 2019,Warranty
3735,3736,111,ESP_004,EMP234,W50,2019,0,W50 2019,Warranty
3736,3737,113,ESP_004,EMP244,W50,2019,6,W50 2019,Warranty
3737,3738,115,ESP_004,EMP256,W50,2019,1,W50 2019,Warranty
3738,3739,117,ESP_004,EMP267,W50,2019,4,W50 2019,Warranty
3739,3740,119,ESP_004,EMP290,W50,2019,1,W50 2019,Warranty
3740,3741,121,ESP_005,EMP234,W50,2019,0,W50 2019,Warranty
3741,3742,123,ESP_005,EMP244,W50,2019,7,W50 2019,Warranty
3742,3743,125,ESP_005,EMP256,W50,2019,2,W50 2019,Warranty
3743,3744,127,ESP_005,EMP267,W50,2019,5,W50 2019,Warranty
3744,3745,129,ESP_005,EMP290,W50,2019,1,W50 2019,Warranty
3745,3746,131,ESP_006,EMP234,W50,2019,2,W50 2019,Warranty
3746,3747,133,ESP_006,EMP244,W50,2019,12,W50 2019,Warranty
3747,3748,135,ESP_006,EMP256,W50,2019,4,W50 2019,Warranty
3748,3749,137,ESP_006,EMP267,W50,2019,11,W50 2019,Warranty
3749,3750,139,ESP_006,EMP290,W50,2019,2,W50 2019,Warranty
3750,3751,141,ESP_007,EMP234,W50,2019,0,W50 2019,Warranty
3751,3752,143,ESP_007,EMP244,W50,2019,5,W50 2019,Warranty
3752,3753,145,ESP_007,EMP256,W50,2019,2,W50 2019,Warranty
3753,3754,147,ESP_007,EMP267,W50,2019,3,W50 2019,Warranty
3754,3755,149,ESP_007,EMP290,W50,2019,0,W50 2019,Warranty
3755,3756,151,ESP_008,EMP234,W50,2019,0,W50 2019,Warranty
3756,3757,153,ESP_008,EMP244,W50,2019,6,W50 2019,Warranty
3757,3758,155,ESP_008,EMP256,W50,2019,2,W50 2019,Warranty
3758,3759,157,ESP_008,EMP267,W50,2019,4,W50 2019,Warranty
3759,3760,159,ESP_008,EMP290,W50,2019,1,W50 2019,Warranty
3760,3761,2,PROD_001,EMP244,W51,2019,26,W51 2019,Product
3761,3762,4,PROD_002,EMP244,W51,2019,22,W51 2019,Product
3762,3763,6,PROD_003,EMP267,W51,2019,22,W51 2019,Product
3763,3764,8,PROD_001,EMP267,W51,2019,25,W51 2019,Product
3764,3765,10,PROD_004,EMP267,W51,2019,23,W51 2019,Product
3765,3766,12,PROD_002,EMP267,W51,2019,25,W51 2019,Product
3766,3767,14,PROD_005,EMP267,W51,2019,31,W51 2019,Product
3767,3768,16,PROD_003,EMP244,W51,2019,14,W51 2019,Product
3768,3769,18,PROD_006,EMP267,W51,2019,15,W51 2019,Product
3769,3770,20,PROD_004,EMP244,W51,2019,28,W51 2019,Product
3770,3771,22,PROD_001,EMP234,W51,2019,16,W51 2019,Product
3771,3772,24,PROD_007,EMP267,W51,2019,29,W51 2019,Product
3772,3773,26,PROD_005,EMP244,W51,2019,23,W51 2019,Product
3773,3774,28,PROD_002,EMP234,W51,2019,23,W51 2019,Product
3774,3775,30,PROD_008,EMP267,W51,2019,26,W51 2019,Product
3775,3776,32,PROD_006,EMP244,W51,2019,24,W51 2019,Product
3776,3777,34,PROD_003,EMP234,W51,2019,18,W51 2019,Product
3777,3778,36,PROD_007,EMP244,W51,2019,18,W51 2019,Product
3778,3779,38,PROD_004,EMP234,W51,2019,27,W51 2019,Product
3779,3780,40,PROD_001,EMP256,W51,2019,19,W51 2019,Product
3780,3781,42,PROD_008,EMP244,W51,2019,39,W51 2019,Product
3781,3782,44,PROD_005,EMP234,W51,2019,31,W51 2019,Product
3782,3783,46,PROD_002,EMP256,W51,2019,31,W51 2019,Product
3783,3784,48,PROD_006,EMP234,W51,2019,20,W51 2019,Product
3784,3785,50,PROD_003,EMP256,W51,2019,21,W51 2019,Product
3785,3786,52,PROD_007,EMP234,W51,2019,18,W51 2019,Product
3786,3787,54,PROD_004,EMP256,W51,2019,10,W51 2019,Product
3787,3788,56,PROD_001,EMP290,W51,2019,21,W51 2019,Product
3788,3789,58,PROD_008,EMP234,W51,2019,23,W51 2019,Product
3789,3790,60,PROD_005,EMP256,W51,2019,25,W51 2019,Product
3790,3791,62,PROD_002,EMP290,W51,2019,25,W51 2019,Product
3791,3792,64,PROD_006,EMP256,W51,2019,21,W51 2019,Product
3792,3793,66,PROD_003,EMP290,W51,2019,13,W51 2019,Product
3793,3794,68,PROD_007,EMP256,W51,2019,11,W51 2019,Product
3794,3795,70,PROD_004,EMP290,W51,2019,21,W51 2019,Product
3795,3796,72,PROD_008,EMP256,W51,2019,21,W51 2019,Product
3796,3797,74,PROD_005,EMP290,W51,2019,9,W51 2019,Product
3797,3798,76,PROD_006,EMP290,W51,2019,10,W51 2019,Product
3798,3799,78,PROD_007,EMP290,W51,2019,11,W51 2019,Product
3799,3800,80,PROD_008,EMP290,W51,2019,8,W51 2019,Product
3800,3801,81,ESP_001,EMP234,W51,2019,0,W51 2019,Warranty
3801,3802,83,ESP_001,EMP244,W51,2019,6,W51 2019,Warranty
3802,3803,85,ESP_001,EMP256,W51,2019,1,W51 2019,Warranty
3803,3804,87,ESP_001,EMP267,W51,2019,4,W51 2019,Warranty
3804,3805,89,ESP_001,EMP290,W51,2019,1,W51 2019,Warranty
3805,3806,91,ESP_002,EMP234,W51,2019,0,W51 2019,Warranty
3806,3807,93,ESP_002,EMP244,W51,2019,3,W51 2019,Warranty
3807,3808,95,ESP_002,EMP256,W51,2019,1,W51 2019,Warranty
3808,3809,97,ESP_002,EMP267,W51,2019,2,W51 2019,Warranty
3809,3810,99,ESP_002,EMP290,W51,2019,1,W51 2019,Warranty
3810,3811,101,ESP_003,EMP234,W51,2019,0,W51 2019,Warranty
3811,3812,103,ESP_003,EMP244,W51,2019,2,W51 2019,Warranty
3812,3813,105,ESP_003,EMP256,W51,2019,1,W51 2019,Warranty
3813,3814,107,ESP_003,EMP267,W51,2019,3,W51 2019,Warranty
3814,3815,109,ESP_003,EMP290,W51,2019,0,W51 2019,Warranty
3815,3816,111,ESP_004,EMP234,W51,2019,0,W51 2019,Warranty
3816,3817,113,ESP_004,EMP244,W51,2019,5,W51 2019,Warranty
3817,3818,115,ESP_004,EMP256,W51,2019,1,W51 2019,Warranty
3818,3819,117,ESP_004,EMP267,W51,2019,2,W51 2019,Warranty
3819,3820,119,ESP_004,EMP290,W51,2019,2,W51 2019,Warranty
3820,3821,121,ESP_005,EMP234,W51,2019,0,W51 2019,Warranty
3821,3822,123,ESP_005,EMP244,W51,2019,5,W51 2019,Warranty
3822,3823,125,ESP_005,EMP256,W51,2019,2,W51 2019,Warranty
3823,3824,127,ESP_005,EMP267,W51,2019,4,W51 2019,Warranty
3824,3825,129,ESP_005,EMP290,W51,2019,1,W51 2019,Warranty
3825,3826,131,ESP_006,EMP234,W51,2019,2,W51 2019,Warranty
3826,3827,133,ESP_006,EMP244,W51,2019,8,W51 2019,Warranty
